rank,symbol,name,exchange,is_st,is_tradable,pred_score,close,factor_bp,factor_ep,factor_roe,factor_mom_12_1,factor_gross_margin
2165,601699,潞安环能,sh,False,True,-1.8665180958640135,16.85,0.9196247930844216,0.023350192172081577,1.55,0.07988587731811703,
2166,002456,欧菲光,sz,False,True,-1.8665301275089359,6.94,0.15531085467563327,,-6.57,-0.4194952132288947,
2167,300919,中伟新材,sz,False,True,-1.866557077949585,40.0,0.5680849855138329,0.04344312860034928,2.27,0.1921241050119331,
2168,002269,美邦服饰,sz,False,True,-1.8665856412865638,1.4,0.06085612395175326,,-118.63,-0.31052631578947365,
2169,002658,雪迪龙,sz,False,True,-1.8666070477712857,7.2,0.5874405216471833,0.03388739219573358,0.53,-0.08248730964466999,
2170,300723,一品红,sz,False,True,-1.8666495397949703,34.61,0.12382060870211238,0.012792909657751287,30.71,-0.5022790766063814,
2171,600350,山东高速,sh,False,True,-1.8666566187934086,10.73,0.5914360066240832,0.0623363670365291,1.79,0.19893617021276588,
2172,300099,尤洛卡,sz,False,True,-1.8667808884829995,5.9,0.5517850245544336,0.04233413485962001,0.59,-0.26,
2173,300203,聚光科技,sz,False,True,-1.8668072123092738,12.94,0.44662795891022783,,-2.8,-0.4272323630981747,
2174,603260,合盛硅业,sh,False,True,-1.8668724235355088,33.63,0.7399733609590056,,1.09,-0.38636363636363635,
2175,601616,广电电气,sh,False,True,-1.8668783259042172,3.89,0.7176690110521028,,-0.99,-0.1457800511508952,
2176,600351,亚宝药业,sh,False,True,-1.8669781007270898,6.78,0.6012506012506013,0.06888950124001102,6.3,-0.11707988980716244,
2177,688111,金山办公,sh,False,True,-1.8670049786349803,233.3,0.13927188657697556,0.0333183400802972,16.7,-0.2085309709821429,
2178,603680,今创集团,sh,False,True,-1.8670599281412568,10.18,0.7362143856290951,0.07788586605188756,7.22,-0.29284649776453053,
2179,002540,亚太科技,sz,False,True,-1.8670604804582651,5.13,0.8729812309035356,0.058045716806556846,0.7,-0.23865546218487388,
2180,002608,江苏国信,sz,False,True,-1.8670769972048946,7.02,1.4100394811054708,0.11071499745355506,4.81,-0.059219380888290596,
2181,002570,贝因美,sz,False,True,-1.8670812729393027,4.4,0.34280621164855507,0.03161345595139115,2.39,-0.46404341926729986,
2182,603069,海汽集团,sh,False,True,-1.8671160742791097,12.81,0.19086519191495047,,-2.7,-0.43379212149976276,
2183,603051,鹿山新材,sh,False,True,-1.8671562966669708,21.05,0.5033979360684622,,2.58,-0.145041933892452,
2184,002595,豪迈科技,sz,False,True,-1.8673030253061593,48.06,0.22482014388489208,0.04285224545766198,4.11,0.27462609592573495,
2185,601515,衢州东峰,sh,False,True,-1.8674561668256187,3.31,0.7691716021844474,,-0.22,-0.2674418604651163,
2186,603379,三美股份,sh,False,True,-1.8675257149968842,59.9,0.23574897449196097,0.059244513958007484,25.46,0.20392628205128194,
2187,300908,仲景食品,sz,False,True,-1.8678617118519536,24.99,0.4825323296660876,0.054703398175094634,6.15,-0.25246682545083365,
2188,600292,电投水电,sh,False,True,-1.8679121581790172,12.15,0.3014408874419726,0.013450351390430076,2.25,-0.0057995028997515075,
2189,688398,赛特新材,sh,False,True,-1.86793528028535,19.83,0.3070404372255826,0.004136937598846952,0.15,-0.08236994219653182,
2190,603858,步长制药,sh,False,True,-1.8680641474915054,15.18,0.6384472961757007,0.023358755445509864,3.6,-0.1299885974914481,
2191,600643,爱建集团,sh,False,True,-1.868223304178271,3.95,1.5607928827844544,,0.08,-0.38550247116968706,
2192,605368,蓝天燃气,sh,False,True,-1.8682361803915173,6.73,0.6904170118751727,0.04902850026720532,2.54,-0.3168724279835392,
2193,000722,湖南发展,sz,False,True,-1.8682604924565231,12.81,0.3865780114427091,0.009880602795815367,0.41,0.026527331189710512,
2194,300061,旗天科技,sz,False,True,-1.8682762070448804,6.11,0.11516093741003051,,2.22,-0.537842190016103,
2195,301399,英特科技,sz,False,True,-1.8683210183099326,17.06,0.4111842105263158,0.0036853452247139246,-0.33,-0.4015979814970564,
2196,603344,星德胜,sh,False,True,-1.868403065835038,22.16,0.5032965926820675,0.03841676815096253,1.55,-0.1990144048521607,
2197,601388,怡球资源,sh,False,True,-1.8684276042946344,3.35,0.635970490969219,0.028255851080362465,1.28,0.15000000000000013,
2198,603408,建霖家居,sh,False,True,-1.868593781156488,10.77,0.704721634954193,0.08472135147499874,6.06,-0.1429840142095914,
2199,600255,鑫科材料,sh,False,True,-1.868672915135103,3.25,0.2558788157928405,0.009160478763262083,2.84,-0.26,
2200,002697,红旗连锁,sz,False,True,-1.8686856712514286,4.47,0.8076239702794379,0.07694497664719958,5.46,-0.20503597122302153,
2201,300320,海达股份,sz,False,True,-1.868776382895646,8.43,0.5214579965583772,0.05056480891558711,5.0,-0.1983887210473313,
2202,605398,新炬网络,sh,False,True,-1.8688853029605037,19.86,0.3215123943028004,0.0042719013976807,0.3,-0.45640408899579077,
2203,002590,万安科技,sz,False,True,-1.8688964352445636,9.33,0.6366182836771073,0.04415907866498273,1.0,-0.3718411552346571,
2204,601106,中国一重,sh,False,True,-1.8690954386350167,3.0,0.25106073159097186,,0.04,-0.029999999999999916,
2205,000530,冰山冷热,sz,False,True,-1.8691536925087346,4.99,0.7508634930169694,0.007281443822932762,1.49,-0.28149300155520995,
2206,301195,北路智控,sz,False,True,-1.8692932203007433,26.1,0.7163836951070994,0.039461274678094654,6.2,-0.3807040417209909,
2207,688636,智明达,sh,False,True,-1.869366560467748,19.49,0.4232445930503238,0.03468308332610769,3.74,-0.5594332196273943,
2208,002560,通达股份,sz,False,True,-1.869462668994683,5.94,0.6134592969756456,0.028766796213138945,0.97,-0.00340136054421758,
2209,603877,太平鸟,sh,False,True,-1.8695000159672281,12.51,0.7460459564309161,0.03372942926432742,2.29,-0.15544760582928518,
2210,000415,渤海租赁,sz,False,True,-1.8696024058842589,4.5,1.1213276519398967,0.1730972287133683,10.27,0.1976744186046513,
2211,301157,华塑科技,sz,False,True,-1.8696110129752774,59.81,0.3098469356138068,0.008638980462081787,0.88,-0.026294820717131517,
2212,000709,河钢股份,sz,False,True,-1.869733909346311,2.1,2.397506593143131,0.05033700625688988,1.69,-0.134453781512605,
2213,300557,理工光科,sz,False,True,-1.8698407123522023,25.22,0.2556367912469963,0.011810642333593956,2.35,0.14325068870523405,
2214,000629,钒钛股份,sz,False,True,-1.869951039325647,3.04,0.44426673774934466,0.011591582193011436,1.76,0.11439114391143912,
2215,600691,潞化科技,sh,False,True,-1.8699985632711054,2.55,0.513347022587269,,-1.57,-0.04958677685950419,
2216,002108,沧州明珠,sz,False,True,-1.8700025952664294,4.35,0.7027406886858749,0.020846623055531234,0.88,0.16619718309859155,
2217,688339,亿华通,sh,False,True,-1.8702119643273991,16.61,0.482392667631452,,-2.65,-0.3021645021645022,
2218,001332,锡装股份,sz,False,True,-1.8702511379214342,30.26,0.5680204487361545,0.05815508798864813,8.87,0.05921294593600579,
2219,601808,中海油服,sh,False,True,-1.8703086710739418,12.39,0.8036001285760206,0.06444918504005517,1.8,-0.11102994886778672,
2220,600929,雪天盐业,sh,False,True,-1.8704882921961918,5.2,0.897021887334051,0.00808663699409999,1.04,0.020912547528517234,
2221,301391,卡莱特,sz,False,True,-1.8704963848921003,46.0,0.47764615972487584,0.005479767329079207,0.6,-0.04998922645981452,
2222,600309,万华化学,sh,False,True,-1.870537097288491,73.19,0.486215782564302,0.05744980323442392,3.34,0.23286526245402883,
2223,300300,海峡创新,sz,False,True,-1.8705538930735546,7.21,0.05531585352361987,0.029455861863790202,-4.23,0.36693548387096775,
2224,002014,永新股份,sz,False,True,-1.8705947116205268,10.96,0.3717057577221871,0.06538426331550522,7.38,-0.033484162895927705,
2225,002507,涪陵榨菜,sz,False,True,-1.8706007962938551,11.19,0.6987631891551953,0.0594958323169462,3.02,-0.11111111111111116,
2226,000957,中通客车,sz,False,True,-1.87061867181859,10.34,0.5264820469621986,0.062413401405549795,11.45,-0.10867579908675795,
2227,000408,藏格矿业,sz,False,True,-1.8706453261653746,77.4,0.14161297174821214,0.04685859949017843,21.16,0.5837261733961876,
2228,301518,长华化学,sz,False,True,-1.870693018221353,24.81,0.4608294930875576,0.02525284410156694,0.76,-0.07216494845360821,
2229,002927,泰永长征,sz,False,True,-1.8707302795146579,15.65,0.29107844564110025,,2.01,-0.1289918597370069,
2230,002129,TCL中环,sz,False,True,-1.8708477099172927,9.35,0.5292405398253507,,-8.23,0.05590062111801242,
2231,003041,真爱美家,sz,False,True,-1.8708776534199685,38.46,0.26573129251700683,0.00554375044696488,15.94,0.19547543301519976,
2232,002613,北玻股份,sz,False,True,-1.8709384524938577,3.39,0.5916809656233359,0.0028316499174574046,1.42,-0.24242424242424243,
2233,600987,航民股份,sh,False,True,-1.8709636072669134,6.49,1.0177081213108081,0.108737019518295,4.45,-0.0784593437945792,
2234,300168,万达信息,sz,False,True,-1.8710024042017337,4.92,0.1450747134774409,,-3.86,-0.43500000000000005,
2235,603528,多伦科技,sh,False,True,-1.8711034708138388,6.16,0.4321894718644654,,-1.95,-0.38295454545454555,
2236,688816,易思维,sh,False,True,-1.8711044609279657,47.02,0.3869370066553165,0.014300014300014298,-1.66,,
2237,301268,铭利达,sz,False,True,-1.871437156892164,13.17,0.28284542497525106,,0.35,-0.4715808170515098,
2238,600618,氯碱化工,sh,False,True,-1.8714687109568722,10.14,0.8122816992933148,0.07136994611569068,2.16,-0.02605210420841686,
2239,002252,上海莱士,sz,False,True,-1.8714779601352787,4.81,1.0256410256410258,0.0418396036952738,0.97,-0.2729927007299269,
2240,603607,京华激光,sh,False,True,-1.8715889694391652,21.43,0.2796029637914162,0.02798063739891995,10.14,-0.20008532423208192,
2241,300998,宁波方正,sz,False,True,-1.8716557465892913,25.65,0.36620646720621086,0.006669579049518289,2.08,-0.13385182153090458,
2242,603026,石大胜华,sh,False,True,-1.8716587961839355,63.9,0.34963812454109994,0.021926939437793273,5.42,0.6492954001595321,
2243,300107,建新股份,sz,False,True,-1.8717294093883172,6.3,0.4285408185129634,0.004160450260569,3.15,-0.28642590286425895,
2244,603333,福华尚纬,sh,False,True,-1.8719311643462373,9.51,0.34539928156949434,,0.03,-0.010765550239234423,
2245,300193,佳士科技,sz,False,True,-1.8719364743080498,7.59,0.6611133148221605,0.04886701818341747,1.08,-0.22737068965517238,
2246,600022,山东钢铁,sh,False,True,-1.8721101423861175,1.32,1.3455328310010766,0.00785140740403421,-0.16,-0.14838709677419348,
2247,601021,春秋航空,sh,False,True,-1.8721431344729125,43.47,0.4383273428596476,0.06167889964843027,5.27,-0.14484895429899314,
2248,601020,华钰矿业,sh,False,True,-1.8722371396340087,23.29,0.22517451024544022,0.04480467402359414,20.13,-0.09934110491637105,
2249,002644,佛慈制药,sz,False,True,-1.8722984368822715,8.18,0.44577185396514063,0.01408631247103502,2.13,-0.2072263549415515,
2250,002383,合众思壮,sz,False,True,-1.8723102782207677,6.74,0.3008423586040915,,0.03,-0.39408396946564894,
2251,300448,浩云科技,sz,False,True,-1.872366121277493,5.48,0.32257023966968806,,-0.7,-0.2988338192419826,
2252,603108,润达医疗,sh,False,True,-1.872383061856055,9.55,0.6368615462998344,,-1.44,-0.5188010899182562,
2253,300587,天铁科技,sz,False,True,-1.87247273317644,5.04,0.34243057220148615,,-9.89,-0.5282522996057819,
2254,601919,中远海控,sh,False,True,-1.8725302022493655,17.42,0.8861320336730172,0.09418501704748809,2.49,0.040760869565217295,
2255,300589,江龙船艇,sz,False,True,-1.8725488570680415,12.47,0.143546164446486,,-2.32,-0.176747311827957,
2256,300360,炬华科技,sz,False,True,-1.87255226698463,11.61,0.7120985544399344,0.08161533062370437,13.64,-0.2346805736636245,
2257,600841,动力新科,sh,False,True,-1.872566203263256,5.5,0.8410428931875525,0.4085301086690089,0.56,-0.22636103151862463,
2258,688511,天微电子,sh,False,True,-1.8725926050416661,20.9,0.29381519024533564,0.008469602174316271,0.66,0.11098840419657652,
2259,002264,新 华 都,sz,False,True,-1.8726064644072722,6.45,0.44879274750920023,0.0344877533987681,4.02,-0.11161387631975872,
2260,301446,福事特,sz,False,True,-1.8726431060983573,35.27,0.33078627898514773,0.020523176823586876,1.93,0.13308823529411762,
2261,600657,信达地产,sh,False,True,-1.8726723703582535,2.55,2.1299254526091587,,-3.05,-0.3886010362694301,
2262,600495,晋西车轴,sh,False,True,-1.8726942243322109,4.05,0.6702412868632708,0.007076099201249923,0.6,-0.3025830258302583,
2263,300861,美畅股份,sz,False,True,-1.87271872170001,16.63,0.5915059742103395,0.03684897080824533,3.8,0.03670972127804206,
2264,300882,万胜智能,sz,False,True,-1.8728018694848962,14.13,0.31925422213708776,0.0266976359243389,1.73,-0.1756919374247895,
2265,000059,华锦股份,sz,False,True,-1.8730905699679699,4.66,1.3531799729364005,,3.62,-0.15572232645403383,
2266,000151,中成股份,sz,False,True,-1.873223784016605,9.89,0.25230225810521006,0.11408492481803455,1.92,-0.3001555209953344,
2267,603686,福龙马,sh,False,True,-1.873230696164193,12.44,0.67736909842173,0.030374179517475786,1.87,-0.3119212962962963,
2268,002478,常宝股份,sz,False,True,-1.873323201986341,6.29,1.0513036164844407,0.06384065372829417,2.25,0.1016635859519408,
2269,600612,老凤祥,sh,False,True,-1.8734157285117832,35.64,0.7363770250368188,0.09059119815918684,13.31,-0.25848849945235486,
2270,600336,澳柯玛,sh,False,True,-1.8735039907981499,6.04,0.4279722673970727,,-2.09,-0.2152974504249291,
2271,300521,爱司凯,sz,False,True,-1.8735825610146501,23.38,0.15227653418608192,,-0.96,-0.21612149532710279,
2272,002135,东南网架,sz,False,True,-1.8736894523613061,6.38,0.871383757406762,0.0024365432760542617,0.24,0.29748283752860405,
2273,300041,回天新材,sz,False,True,-1.8737428686426127,10.6,0.5122688386865427,0.04130934086815711,5.27,0.003027245206861595,
2274,600111,北方稀土,sh,False,True,-1.873909451967405,40.42,0.1796783757074836,0.023084452159781343,7.82,0.011664074650077794,
2275,300541,先进数通,sz,False,True,-1.8739521367752978,9.72,0.4035349663048303,0.010033149526034017,-0.88,-0.35960912052117266,
2276,603569,长久物流,sh,False,True,-1.8740746843585256,5.86,0.7501312729727703,,0.04,-0.2561307901907357,
2277,002807,江阴银行,sz,False,True,-1.8741079028923244,4.05,1.8511662347278786,0.18870772946859904,4.27,-0.04390243902439017,
2278,001298,好上好,sz,False,True,-1.8741221943884847,17.34,0.22462824026236577,0.015684847496227793,3.5,-0.2684162062615101,
2279,300962,中金辐照,sz,False,True,-1.874141972585759,13.37,0.29807147754031416,0.032975222417875205,2.25,-0.3375690607734807,
2280,300531,优博讯,sz,False,True,-1.8741845849027954,16.36,0.2738375595596692,0.02006903748896203,6.53,-0.14621131270010668,
2281,688349,三一重能,sh,False,True,-1.8744164779756969,13.84,0.6514657980456027,0.04910554254258678,5.04,-0.32619047619047614,
2282,603669,灵康药业,sh,False,True,-1.874561379660074,5.39,0.15130424257096167,,3.29,-0.07792207792207795,
2283,603885,吉祥航空,sh,False,True,-1.874672519794216,10.42,0.4578125715332143,0.05022626934339198,4.26,-0.1471544715447155,
2284,002460,赣锋锂业,sz,False,True,-1.8747302003904676,55.63,0.3983111606787222,0.032631324766522876,3.95,0.335239651416122,
2285,301015,百洋医药,sz,False,True,-1.8747354212001865,24.87,0.19041090673673788,0.03929041510323557,4.79,-0.0702258726899384,
2286,688023,安恒信息,sh,False,True,-1.8747730130205469,37.35,0.584180394905947,,-5.12,-0.39488084730803175,
2287,002401,中远海科,sz,False,True,-1.8747812303696603,12.16,0.3675659780930677,0.00781882836420728,0.44,-0.42140641158221304,
2288,002511,中顺洁柔,sz,False,True,-1.8747832068160561,7.04,0.6138735420503376,0.04367193641366058,4.07,-0.12452830188679243,
2289,600388,紫金龙净,sh,False,True,-1.875011615267072,17.35,0.4952456418383518,0.0555355010690584,5.1,0.36118143459915597,
2290,600478,科力远,sh,False,True,-1.8751168422961442,4.91,0.3525222970352875,0.017094659970118536,1.32,-0.1819787985865725,
2291,603699,纽威股份,sh,False,True,-1.8751316080417773,51.53,0.11544144809752493,0.04249478376529281,15.9,0.2872536945812809,
2292,600603,广汇物流,sh,False,True,-1.8751616157838145,4.41,1.4374011786689664,0.02373413966117142,0.18,-0.5156626506024098,
2293,600825,新华传媒,sh,False,True,-1.875263006716466,4.88,0.4896440287910689,0.008354421285060374,0.05,-0.3594405594405594,
2294,688299,长阳科技,sh,False,True,-1.8753415209323487,12.73,0.5359918529238356,,0.57,-0.3469505178365938,
2295,300318,博晖创新,sz,False,True,-1.8753427480850748,4.87,0.32150205761316875,,-0.57,-0.31114551083591324,
2296,000517,荣安地产,sz,False,True,-1.875345754304161,2.32,0.628693574751666,,-0.61,-0.12698412698412698,
2297,002519,银河电子,sz,False,True,-1.8753861193870682,5.22,0.3778289945970454,,0.24,-0.08791208791208782,
2298,000672,上峰材料,sz,False,True,-1.875436782757499,14.05,0.7309941520467835,0.12884273455819825,13.7,0.7215469613259666,
2299,600787,中储股份,sh,False,True,-1.8755727068633992,4.54,1.4194464158977997,0.054912469523579414,0.52,-0.23469387755102045,
2300,300848,美瑞新材,sz,False,True,-1.875574699087707,12.37,0.2947678703021371,0.017191612556066146,1.74,-0.2805164319248826,
2301,002554,惠博普,sz,False,True,-1.875595557160818,2.9,0.4937052579609973,,-1.42,-0.034965034965035,
2302,000543,皖能电力,sz,False,True,-1.8756125121970366,7.43,1.0424267695194411,0.1276389349807265,2.53,0.13382352941176467,
2303,601669,中国电建,sh,False,True,-1.8757796414322974,4.62,1.8494544109487703,0.11732544906315628,1.15,-0.2472266244057052,
2304,605158,华达新材,sh,False,True,-1.8758629500332151,7.55,0.6276675872457946,,-1.19,-0.3362162162162162,
2305,601118,海南橡胶,sh,False,True,-1.8759812343718036,6.28,0.35593521978999826,,-1.02,-0.05081300813008127,
2306,688373,盟科药业,sh,False,True,-1.8760633282440144,5.24,0.052909772964164214,,-23.05,-0.4207161125319693,
2307,603334,丰倍生物,sh,False,True,-1.8760854860328469,31.22,0.3861003861003861,0.030561226360891407,4.71,,
2308,301102,兆讯传媒,sz,False,True,-1.8761653158329314,9.27,0.7882084023015685,,-0.98,-0.2521294718909711,
2309,601333,广深铁路,sh,False,True,-1.876222383887934,2.92,1.3989927252378287,0.07431960402514975,2.0,0.049469964664311084,
2310,688055,龙腾光电,sh,False,True,-1.8762954135053713,3.71,0.3241386016660724,,-4.83,-0.06265664160401008,
2311,000555,神州信息,sz,False,True,-1.876340082021637,10.2,0.5714285714285714,0.0057166442383657715,-1.63,-0.21411947245927077,
2312,605007,五洲特纸,sh,False,True,-1.8763898435706399,14.82,0.517464424320828,0.05006508460999299,6.04,0.2003270645952575,
2313,300801,泰和科技,sz,False,True,-1.8764201492818202,22.46,0.5434487256127384,0.0322920232244231,5.25,-0.03314917127071826,
2314,601997,贵阳银行,sh,False,True,-1.8766299618117526,5.79,3.1181789834736517,0.24957572127383448,7.81,-0.09328968903436996,
2315,688005,容百科技,sh,False,True,-1.8766331517918093,26.87,0.40480913249402906,,1.41,0.19962511715089049,
2316,600502,安徽建工,sh,False,True,-1.8766334520062746,4.46,1.5936254980079683,0.2021794949556216,1.57,-0.02580645161290329,
2317,300288,朗玛信息,sz,False,True,-1.8766356207106742,9.71,0.32908809688353574,,-0.39,-0.45074812967581046,
2318,300272,开能健康,sz,False,True,-1.8767246513194618,5.73,0.36082846214909436,0.011565440151738575,4.44,-0.26436781609195403,
2319,605580,恒盛能源,sh,False,True,-1.8767719507463159,17.35,0.22094564737074682,0.03339154592840184,4.53,-0.09488636363636371,
2320,002051,中工国际,sz,False,True,-1.876874040717209,8.44,1.1088933244621866,0.025840127133425497,1.13,-0.048554913294797664,
2321,600623,华谊集团,sh,False,True,-1.877037282507443,8.08,1.3164823591363874,0.03300155767352219,0.74,-0.02211302211302224,
2322,301256,华融化学,sz,False,True,-1.877089761501139,10.02,0.3552397868561279,0.014527915389420772,1.81,-0.19190140845070425,
2323,688280,精进电动,sh,False,True,-1.8773369156173503,5.36,0.20384450740974783,0.003318716599191627,-14.17,-0.4604938271604938,
2324,600269,赣粤高速,sh,False,True,-1.8774214654323889,3.78,2.1791239921551537,0.08194370467488835,1.08,-0.20321931589537223,
2325,002140,东华科技,sz,False,True,-1.8777668119228188,8.94,0.7707723138584861,0.08760863470703673,2.92,-0.17234664070107109,
2326,601877,正泰电器,sh,False,True,-1.8777733374376635,26.22,0.8165264962848046,0.08999199071282656,6.8,0.0714285714285714,
2327,603169,兰石重装,sh,False,True,-1.87783081104525,6.26,0.3251821019771072,,-1.49,-0.21750321750321744,
2328,600157,永泰能源,sh,False,True,-1.8778691661113422,1.57,1.369675386933297,0.006404877955050566,0.13,0.07586206896551739,
2329,600196,复星医药,sh,False,True,-1.8778998807629907,22.79,0.8075587498990552,0.057125882594886095,1.77,-0.14043209876543206,
2330,002812,恩捷股份,sz,False,True,-1.8779157889990121,55.9,0.46633090841260955,0.006870212749878225,0.56,0.7007874015748032,
2331,600938,中国海油,sh,False,True,-1.8779300310843379,33.72,0.5223023085762039,0.0777828768774842,4.68,0.2703025477707006,
2332,001279,强邦新材,sz,False,True,-1.877990079223876,25.09,0.2536783358701167,0.009799761473805728,5.3,-0.4180990899898889,
2333,688350,富淼科技,sh,False,True,-1.8780271340656562,29.4,0.4413841807909604,0.006853009122040442,1.03,0.10234824988923341,
2334,002805,丰元股份,sz,False,True,-1.8782476808910649,19.52,0.17105713308244955,,-56.55,0.2551252847380412,
2335,600056,中国医药,sh,False,True,-1.8783008872450033,9.17,0.8761170492377782,0.035200732175229246,1.52,-0.14418604651162792,
2336,601777,千里科技,sh,False,True,-1.8784682890771376,7.99,0.28647549202165756,0.003120779146204758,0.47,-0.2093275488069415,
2337,600211,西藏药业,sh,False,True,-1.8789046254067248,38.16,0.3181774793980082,0.07956082425013923,15.54,-0.07665591664599358,
2338,000889,中嘉博创,sz,False,True,-1.8789172934716318,3.89,0.019068794489881146,,-6.33,-0.14964370546318284,
2339,688410,山外山,sh,False,True,-1.8789453426814493,10.87,0.377159236629705,0.033586801730392024,8.2,-0.194515852613539,
2340,688196,卓越新能,sh,False,True,-1.8789510435243995,34.16,0.7396449704142012,0.0283952159740127,0.52,-0.2915824915824916,
2341,688580,伟思医疗,sh,False,True,-1.879027142436763,45.68,0.4012680069018097,0.03804161752957736,5.92,-0.1240565124830657,
2342,002037,保利联合,sz,False,True,-1.8790856297201461,6.69,0.3172890820826855,,-77.35,-0.5372424722662441,
2343,000601,韶能股份,sz,False,True,-1.8791306744369913,6.16,0.647542575924367,0.027415737730086577,3.97,0.16135084427767366,
2344,002588,史丹利,sz,False,True,-1.8793089466776076,7.67,0.8825346394845998,0.1098744135453177,6.98,-0.07415485278080691,
2345,600685,中船防务,sh,False,True,-1.8793789348531897,25.6,0.5039306591413022,0.03371362300078216,2.17,-0.12863913337846988,
2346,300207,欣旺达,sz,False,True,-1.8793932636719277,17.9,0.7451009611802398,0.02373554801820042,0.46,-0.1946692051404093,
2347,000599,青岛双星,sz,False,True,-1.8793948653779606,4.61,0.5495713343591998,,2.31,-0.15294117647058814,
2348,300738,奥飞数据,sz,False,True,-1.879479742481703,21.23,0.1753586083540841,0.011523073802983093,5.28,0.044701155198392906,
2349,002839,张家港行,sz,False,True,-1.8796096064615138,4.4,1.7774617845716318,0.18531215833070808,2.73,0.0046403712296985145,
2350,002533,金杯电工,sz,False,True,-1.8796989023234525,11.15,0.5451968160505942,0.07582938388625593,7.1,-0.04105839416058399,
2351,600373,中文传媒,sh,False,True,-1.8797188150898108,6.97,1.9051247856734614,0.02268839307187229,0.61,-0.2967145790554415,
2352,002876,三利谱,sz,False,True,-1.879727229493428,29.28,0.4750819516366573,0.00997206823686853,1.38,-0.03914988814317677,
2353,600621,华鑫股份,sh,False,True,-1.879876487137363,12.7,0.6942515967786727,0.04850883831034015,1.66,-0.18415969092079842,
2354,600409,三友化工,sh,False,True,-1.879902784230355,6.92,0.9643201542912248,0.0011917428428691828,0.65,0.11428571428571432,
2355,603194,中力股份,sh,False,True,-1.8799037498035571,33.51,0.41071135206177095,0.06319474725260836,7.65,-0.20087124878993212,
2356,002169,智光电气,sz,False,True,-1.8799521938384671,12.23,0.2929801945388492,0.024497675170626308,1.56,0.6713836477987423,
2357,600637,东方明珠,sh,False,True,-1.8799699546241295,8.0,1.1132138483802738,0.020757697473165485,0.21,-0.01302083333333326,
2358,601311,骆驼股份,sh,False,True,-1.879983690726103,7.35,1.1515430677107323,0.06791724962305926,2.81,-0.13738738738738743,
2359,300945,曼卡龙,sz,False,True,-1.880009512035576,12.96,0.5107774032076821,0.03788955195604812,3.29,-0.494320987654321,
2360,603132,金徽股份,sh,False,True,-1.8801026990751626,18.75,0.18490440442291337,0.03806304763209781,12.06,0.11231603408210677,
2361,603317,天味食品,sh,False,True,-1.880133976664871,13.43,0.3334778403975056,0.05223677887126769,5.26,0.26066790352504654,
2362,603661,恒林股份,sh,False,True,-1.8801454908496147,32.81,0.8098477486232589,0.037468198866212304,1.6,-0.07668918918918932,
2363,002628,成都路桥,sz,False,True,-1.8804537818684874,4.79,0.765814060346148,,-1.19,-0.12273641851106631,
2364,603325,博隆技术,sh,False,True,-1.8805102541169831,53.27,0.6462035541195477,0.062284340471118756,3.55,-0.41990543189943486,
2365,688499,利元亨,sh,False,True,-1.8805213618441579,35.55,0.3945551390806865,0.009510368203415364,1.65,-0.3730540073034788,
2366,603196,璞源材料,sh,False,True,-1.8805696712558435,19.24,0.25190185903571966,0.004824329285560251,2.92,-0.01930099113197714,
2367,301039,中集车辆,sz,False,True,-1.880571942791599,8.26,0.9492168960607498,0.0569660994742029,1.07,-0.10731707317073158,
2368,600765,中航重机,sh,False,True,-1.8806191911075631,13.17,0.7016559079427449,0.02782841002379329,1.1,-0.24268502581755602,
2369,688360,德马科技,sh,False,True,-1.8806544625622195,15.42,0.3661126162407557,0.024732028471511177,2.49,-0.4263135412217002,
2370,002518,科士达,sz,False,True,-1.88066487914457,34.45,0.24807124606186895,0.031832130078816356,12.66,0.34025758205234724,
2371,000721,西安饮食,sz,False,True,-1.8807729026418891,6.4,0.028264636135206713,,-50.38,-0.3466509988249119,
2372,002085,万丰奥威,sz,False,True,-1.880802275366904,10.17,0.35370684776457273,0.04423467379139812,12.98,-0.38960244648318043,
2373,600903,贵州燃气,sh,False,True,-1.8808372700439449,6.06,0.43389595175077017,0.010914575979637768,3.14,-0.15549215406562056,
2374,002522,浙江众成,sz,False,True,-1.8808566226273844,5.24,0.49512303807496166,0.0159851913187623,2.3,-0.15399610136452246,
2375,300153,科泰电源,sz,False,True,-1.8808990335893516,20.79,0.14232039166571786,0.012405393368821028,5.87,-0.3797305965362412,
2376,688188,柏楚电子,sh,False,True,-1.8809329143399376,98.55,0.15862440912407602,0.031515021635062354,12.42,0.06492101276779927,
2377,300292,吴通控股,sz,False,True,-1.8810197305856775,4.13,0.2651113467656416,0.022301118624110185,8.22,-0.20696721311475408,
2378,600586,金晶科技,sh,False,True,-1.8810220918552125,4.17,0.8526603001364256,,-3.1,-0.21980198019801978,
2379,001260,坤泰股份,sz,False,True,-1.8810471158625894,17.96,0.40260890570899427,0.017978303782994684,0.31,-0.2802768166089965,
2380,000157,中联重科,sz,False,True,-1.8811252532131297,7.07,0.9538344143456696,0.0708551508151885,1.51,0.0321229050279328,
2381,300681,英搏尔,sz,False,True,-1.8813267469213626,21.26,0.4749916876454662,0.03562649185934661,1.84,-0.35747051114023587,
2382,605277,新亚电子,sh,False,True,-1.8815261722158168,14.51,0.3093389426794939,0.03860661022380252,7.32,-0.32982791586998095,
2383,300590,移为通信,sz,False,True,-1.8816361390343934,10.72,0.3811120850642174,0.02355152248817125,2.75,-0.25493171471927156,
