trade_date,n_selected,gross_return,net_return,avg_cost,bench_return
2025-02-28,30,0.04932468541548625,0.04720468541548625,0.0021200000000000004,0.00464570630473738
2025-03-31,30,0.04077889686568426,0.03865889686568426,0.0021200000000000004,-0.016829588709638597
2025-04-30,30,0.08196978992276632,0.07984978992276633,0.0021200000000000004,0.050771933057169934
2025-05-30,30,0.07304821104536262,0.07092821104536262,0.0021200000000000004,0.06425836504511677
2025-06-30,30,0.0530319595591177,0.0509119595591177,0.0021200000000000004,0.054015003960295016
2025-07-31,30,0.021587080620264387,0.019467080620264386,0.0021200000000000004,0.08634382907257072
2025-08-29,30,0.023651966892779888,0.02158196689277989,0.00207,0.00953450777397108
2025-09-30,30,0.04588464642611946,0.04378131309278613,0.0021033333333333334,0.016217801519891842
2025-10-31,30,0.019427391622961324,0.017340724956294656,0.002086666666666667,-0.010175621578378834
2025-11-28,30,-0.008086815210568777,-0.009956815210568777,0.0018699999999999997,0.021771809474215798
2025-12-31,30,0.09139538990304527,0.0894087232363786,0.0019866666666666665,0.08057229959184152
2026-01-30,30,0.031052817345865513,0.029032817345865512,0.00202,0.03801413300709129
2026-02-27,30,-0.12997641917344,-0.13189641917344,0.0019199999999999998,-0.09833167741740355
2026-03-31,30,0.05284677826671002,0.05104344493337669,0.0018033333333333332,0.07080686086440889
2026-04-30,30,-0.07774740892502123,-0.07950074225835456,0.0017533333333333333,-0.028286576235458976
2026-05-29,30,-0.07695202605970554,-0.07880535939303887,0.0018533333333333331,-0.03840116081051289
2026-06-30,30,0.08101495794937581,0.07909495794937581,0.0019199999999999998,-0.06583614615342527
